source	type	variable	value	term
GOLD	Medcode	TYPE 1 DIABETES	68105	Type 1 diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 1 DIABETES	68390	Type 1 diabetes mellitus with ulcer
GOLD	Medcode	TYPE 1 DIABETES	68792	Diabetes mellitus, juvenile type, + unspecified complication
GOLD	Medcode	TYPE 1 DIABETES	69043	Dietary advice for type I diabetes
GOLD	Medcode	TYPE 1 DIABETES	69124	IDDM with peripheral circulatory disorder
GOLD	Medcode	TYPE 1 DIABETES	69676	Type 1 diabetes mellitus without complication
GOLD	Medcode	TYPE 1 DIABETES	69748	Diabetes mellitus, juvenile type, + ophthalmic manifestation
GOLD	Medcode	TYPE 1 DIABETES	69993	Type 1 diabetes mellitus with gangrene
GOLD	Medcode	TYPE 1 DIABETES	70448	Diabetes mellitus, juvenile +peripheral circulatory disorder
GOLD	Medcode	TYPE 1 DIABETES	70766	Type 1 diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 1 DIABETES	72702	Insulin dependent diabetes mellitus - poor control
GOLD	Medcode	TYPE 1 DIABETES	85660	Diabetes type 1 review
GOLD	Medcode	TYPE 1 DIABETES	91942	Type I diabetes mellitus with multiple complications
GOLD	Medcode	TYPE 1 DIABETES	91943	Type I diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 1 DIABETES	93468	Type 1 diabetes mellitus with peripheral angiopathy
GOLD	Medcode	TYPE 1 DIABETES	93875	Insulin dependent diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	93878	Type I diabetes mellitus with ulcer
GOLD	Medcode	TYPE 1 DIABETES	93922	Diabetes mellitus, juvenile type, with renal manifestation
GOLD	Medcode	TYPE 1 DIABETES	95343	Type I diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 1 DIABETES	95992	Type I diabetes mellitus without complication
GOLD	Medcode	TYPE 1 DIABETES	96235	Type I diabetes mellitus maturity onset
GOLD	Medcode	TYPE 1 DIABETES	97446	Type 1 diabetes mellitus maturity onset
GOLD	Medcode	TYPE 1 DIABETES	97474	Unstable type 1 diabetes mellitus
GOLD	Medcode	TYPE 1 DIABETES	97849	Insulin dependent diabetes maturity onset
GOLD	Medcode	TYPE 1 DIABETES	97894	Type I diabetes mellitus with exudative maculopathy
GOLD	Medcode	TYPE 1 DIABETES	98071	Insulin-dependent diabetes mellitus with ophthalmic comps
GOLD	Medcode	TYPE 1 DIABETES	98392	Maturity onset diabetes in youth type 1
GOLD	Medcode	TYPE 1 DIABETES	98704	Insulin dependent diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	100964	Type II diabetes mellitus with ophthalmic complications
GOLD	Medcode	TYPE 2 DIABETES	101801	Type II diabetic dietary review
GOLD	Medcode	TYPE 2 DIABETES	102201	Type II diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 2 DIABETES	102611	Type 2 diabetic dietary review
GOLD	Medcode	TYPE 2 DIABETES	103902	Type II diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 2 DIABETES	104323	Type II diabetes mellitus with gangrene
GOLD	Medcode	TYPE 2 DIABETES	104639	Type II diabetes mellitus with peripheral angiopathy
GOLD	Medcode	TYPE 2 DIABETES	105784	Type 2 diabetes mellitus without complication
GOLD	Medcode	TYPE 2 DIABETES	106061	Type II diabetes mellitus with ketoacidotic coma
GOLD	Medcode	TYPE 2 DIABETES	106528	Type II diabetes mellitus with ketoacidosis
GOLD	Medcode	TYPE 2 DIABETES	107701	Hyperosmolar non-ketotic state in type II diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	107824	Type II diabetes mellitus in remission
GOLD	Medcode	TYPE 2 DIABETES	108005	Type 2 diabetes mellitus with multiple complications
GOLD	Medcode	TYPE 2 DIABETES	109103	Type II diabetes mellitus without complication
GOLD	Medcode	TYPE 2 DIABETES	109197	Type II diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 2 DIABETES	109865	Type 2 diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 2 DIABETES	110344	Diabetic on non-insulin injectable medication
GOLD	Medcode	TYPE 2 DIABETES	110379	Diabetic on oral treatment and glucagon-like peptide 1
GOLD	Medcode	TYPE 2 DIABETES	111483	Diabetic on insulin and glucagon-like peptide 1
GOLD	Medcode	TYPE 2 DIABETES	111798	Type II diabetes mellitus with exudative maculopathy
GOLD	Medcode	TYPE 2 DIABETES	12640	Type 2 diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 2 DIABETES	12736	Type 2 diabetes mellitus with gangrene
GOLD	Medcode	TYPE 2 DIABETES	1407	Insulin treated Type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	14803	Diabetes mellitus, adult onset, no mention of complication
GOLD	Medcode	TYPE 2 DIABETES	14889	Maturity onset diabetes
GOLD	Medcode	TYPE 2 DIABETES	1684	Diabetic on oral treatment
GOLD	Medcode	TYPE 2 DIABETES	17262	Non-insulin-dependent diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 2 DIABETES	17859	Type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	18143	Type II diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 2 DIABETES	18209	Type 2 diabetes mellitus with renal complications
GOLD	Medcode	TYPE 2 DIABETES	18219	Type II diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	18264	Insulin treated Type II diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	18278	Insulin treated Type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	18390	Type 2 diabetes mellitus with persistent microalbuminuria
GOLD	Medcode	TYPE 2 DIABETES	18425	Type 2 diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 2 DIABETES	18496	Type 2 diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 2 DIABETES	18777	Type 2 diabetes mellitus with renal complications
GOLD	Medcode	TYPE 2 DIABETES	22884	Type II diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	24458	Type II diabetes mellitus - poor control
GOLD	Medcode	TYPE 2 DIABETES	24693	Non-insulin dependent diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 2 DIABETES	24836	Type 2 diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 2 DIABETES	25041	Dietary advice for type II diabetes
GOLD	Medcode	TYPE 2 DIABETES	25591	Type 2 diabetes mellitus with exudative maculopathy
GOLD	Medcode	TYPE 2 DIABETES	25627	Type 2 diabetes mellitus - poor control
GOLD	Medcode	TYPE 2 DIABETES	26054	Type 2 diabetes mellitus with persistent proteinuria
GOLD	Medcode	TYPE 2 DIABETES	28769	Diabetic on insulin and oral treatment
GOLD	Medcode	TYPE 2 DIABETES	29979	Non-insulin-dependent diabetes mellitus without complication
GOLD	Medcode	TYPE 2 DIABETES	32627	Type 2 diabetes mellitus with ketoacidosis
GOLD	Medcode	TYPE 2 DIABETES	33807	Diabetes mellitus, adult with gangrene
GOLD	Medcode	TYPE 2 DIABETES	34268	Type 2 diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 2 DIABETES	34450	Hyperosmolar non-ketotic state in type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	34912	Non-insulin dependent diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	35105	Diabetes mellitus, adult onset, with renal manifestation
GOLD	Medcode	TYPE 2 DIABETES	35385	Type 2 diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 2 DIABETES	36633	Hyperosmolar non-ketotic state in type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	37648	Insulin treated non-insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	37806	Type 2 diabetes mellitus with peripheral angiopathy
GOLD	Medcode	TYPE 2 DIABETES	39317	Diabetes mellitus, adult onset, + neurological manifestation
GOLD	Medcode	TYPE 2 DIABETES	40401	Non-insulin dependent diabetes mellitus with gangrene
GOLD	Medcode	TYPE 2 DIABETES	41389	Diabetes mellitus, adult onset, + ophthalmic manifestation
GOLD	Medcode	TYPE 2 DIABETES	42762	Type 2 diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 2 DIABETES	43139	Diabetes mellitus, adult onset, with hyperosmolar coma
GOLD	Medcode	TYPE 2 DIABETES	43227	Type II diabetes mellitus with multiple complications
GOLD	Medcode	TYPE 2 DIABETES	43785	Non-insulin dependent diabetes mellitus with hypoglyca coma
GOLD	Medcode	TYPE 2 DIABETES	44779	Type 2 diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 2 DIABETES	44982	Type 2 diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 2 DIABETES	4513	Non-insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	45467	Non-insulin dependent diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 2 DIABETES	45913	Type 2 diabetes mellitus - poor control
GOLD	Medcode	TYPE 2 DIABETES	45919	Type 2 diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 2 DIABETES	46150	Type 2 diabetes mellitus with gangrene
GOLD	Medcode	TYPE 2 DIABETES	46917	Type 2 diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 2 DIABETES	47315	Type II diabetes mellitus - poor control
GOLD	Medcode	TYPE 2 DIABETES	47321	Type 2 diabetes mellitus with ophthalmic complications
GOLD	Medcode	TYPE 2 DIABETES	47409	Type II diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 2 DIABETES	47816	Type II diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 2 DIABETES	47954	Type 2 diabetes mellitus without complication
GOLD	Medcode	TYPE 2 DIABETES	48192	Type II diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 2 DIABETES	49074	Type 2 diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	49655	Type II diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 2 DIABETES	49869	Type 2 diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 2 DIABETES	50225	Type II diabetes mellitus with renal complications
GOLD	Medcode	TYPE 2 DIABETES	50429	Non-insulin-dependent diabetes mellitus with ophthalm comps
GOLD	Medcode	TYPE 2 DIABETES	50527	Type II diabetes mellitus with polyneuropathy
GOLD	Medcode	TYPE 2 DIABETES	506	Non-insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	50609	Pre-existing diabetes mellitus, non-insulin-dependent
GOLD	Medcode	TYPE 2 DIABETES	50813	Type II diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 2 DIABETES	51756	Type 2 diabetes mellitus with ketoacidotic coma
GOLD	Medcode	TYPE 2 DIABETES	52303	Non-insulin-dependent diabetes mellitus with renal comps
GOLD	Medcode	TYPE 2 DIABETES	53392	Type II diabetes mellitus without complication
GOLD	Medcode	TYPE 2 DIABETES	54856	Diabetes mellitus, adult onset, with ketoacidosis
GOLD	Medcode	TYPE 2 DIABETES	54899	Type II diabetes mellitus with peripheral angiopathy
GOLD	Medcode	TYPE 2 DIABETES	55075	Type II diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	55842	Non-insulin-dependent diabetes mellitus with neuro comps
GOLD	Medcode	TYPE 2 DIABETES	56268	Type II diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 2 DIABETES	57278	Type II diabetes mellitus with renal complications
GOLD	Medcode	TYPE 2 DIABETES	58604	Type II diabetes mellitus with retinopathy
GOLD	Medcode	TYPE 2 DIABETES	5884	NIDDM - Non-insulin dependent diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	59253	Type 2 diabetes mellitus with arthropathy
GOLD	Medcode	TYPE 2 DIABETES	59365	Non-insulin dependent diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 2 DIABETES	59725	Type II diabetes mellitus with ophthalmic complications
GOLD	Medcode	TYPE 2 DIABETES	59991	Maturity onset diabetes in youth type 2
GOLD	Medcode	TYPE 2 DIABETES	60699	Type 2 diabetes mellitus with peripheral angiopathy
GOLD	Medcode	TYPE 2 DIABETES	60796	Type II diabetes mellitus with persistent proteinuria
GOLD	Medcode	TYPE 2 DIABETES	61071	Type 2 diabetes mellitus with hypoglycaemic coma
GOLD	Medcode	TYPE 2 DIABETES	62107	Type II diabetes mellitus with gangrene
GOLD	Medcode	TYPE 2 DIABETES	62146	Non-insulin-dependent diabetes mellitus with multiple comps
GOLD	Medcode	TYPE 2 DIABETES	62674	Type 2 diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 2 DIABETES	63357	Diabetes mellitus, adult, + peripheral circulatory disorder
GOLD	Medcode	TYPE 2 DIABETES	63371	Diabetes mellitus, adult, + other specified manifestation
GOLD	Medcode	TYPE 2 DIABETES	63690	Type 2 diabetes mellitus with gastroparesis
GOLD	Medcode	TYPE 2 DIABETES	63762	Diabetes mellitus, adult onset, + unspecified complication
GOLD	Medcode	TYPE 2 DIABETES	64571	Type II diabetes mellitus with nephropathy
GOLD	Medcode	TYPE 2 DIABETES	64668	Insulin treated Type II diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	65267	Type 2 diabetes mellitus with multiple complications
GOLD	Medcode	TYPE 2 DIABETES	65704	Type 2 diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	66965	Type 2 diabetes mellitus with neuropathic arthropathy
GOLD	Medcode	TYPE 2 DIABETES	67905	Type II diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 2 DIABETES	68843	Diabetes mellitus, adult onset, with ketoacidotic coma
GOLD	Medcode	TYPE 2 DIABETES	69278	Non-insulin depend diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 2 DIABETES	70316	Type 2 diabetes mellitus with ophthalmic complications
GOLD	Medcode	TYPE 2 DIABETES	72320	Non-insulin dependent diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 2 DIABETES	7563	Diabetic on diet only
GOLD	Medcode	TYPE 2 DIABETES	758	Type 2 diabetes mellitus
GOLD	Medcode	TYPE 2 DIABETES	83532	Diabetes type 2 review
GOLD	Medcode	TYPE 2 DIABETES	8403	Non-insulin dependent diabetes mellitus - poor control
GOLD	Medcode	TYPE 2 DIABETES	85991	Type II diabetes mellitus with persistent microalbuminuria
GOLD	Medcode	TYPE 2 DIABETES	91646	Type II diabetes mellitus with ulcer
GOLD	Medcode	TYPE 2 DIABETES	93727	Type II diabetes mellitus with diabetic cataract
GOLD	Medcode	TYPE 2 DIABETES	95351	Type II diabetes mellitus with mononeuropathy
GOLD	Medcode	TYPE 2 DIABETES	98616	Type II diabetes mellitus with neurological complications
GOLD	Medcode	TYPE 2 DIABETES	98723	Type II diabetes mellitus with hypoglycaemic coma
GOLD	Entity type	BMI	13	BMI
GOLD	Entity type	BMI	14	BMI
GOLD	Entity type	HBA1C	275	HbA1c
GOLD	Entity type	LDL	177	LDL
GOLD	Entity type	SMOKING	4	Smoking
GOLD	Entity type	SYSTOLIC BLOOD PRESSURE	1	Systolic blood pressure
GOLD	Entity type	EGFR	466	eGFR
